-1.0 1.004987562112089 -0.9950371902101017 -0.9950371902099893 1.0
-0.999 1.0039925298526877 -0.9950273237024908 -0.9950273237058643 0.999
-0.998 1.0029975074744701 -0.9950174278183787 -0.9950174278228728 0.998
-0.997 1.0020024950068738 -0.995007502446743 -0.9950075024445528 0.997
-0.996 1.0010074924794519 -0.994997547454357 -0.9949975474538671 0.996
-0.995 1.000012499921876 -0.9949875627301984 -0.9949875627331982 0.995
-0.994 0.999017517363935 -0.9949775481632449 -0.994977548164346 0.994
-0.993 0.9980225448355362 -0.9949675036258209 -0.9949675036285238 0.993
-0.992 0.9970275823667066 -0.994957429006904 -0.9949574290063548 0.992
-0.991 0.9960326299875923 -0.9949473241732675 -0.9949473241778685 0.991
-0.99 0.9950376877284598 -0.9949371890194402 -0.9949371890224981 0.99
-0.989 0.9940427556196967 -0.9949270234177464 -0.9949270234190751 0.989
-0.988 0.9930478336918117 -0.9949168272405106 -0.994916827245828 0.988
-0.987 0.9920529219754357 -0.9949066003822614 -0.9949066003803768 0.987
-0.986 0.9910580205013226 -0.99489634269867 -0.99489634269973 0.986
-0.985 0.9900631293003492 -0.994886054078714 -0.9948860540802815 0.985
-0.984 0.9890682484035164 -0.9948757343947178 -0.9948757343978061 0.984
-0.983 0.9880733778419495 -0.9948653835245568 -0.994865383527456 0.983
-0.982 0.9870785176468992 -0.9948550013405554 -0.9948550013437574 0.982
-0.981 0.9860836678497419 -0.994844587720589 -0.9948445877206066 0.981
-0.98 0.9850888284819801 -0.994834142531431 -0.9948341425312659 0.98
-0.979 0.9840939995752438 -0.9948236656509567 -0.9948236656483603 0.979
-0.978 0.9830991811612906 -0.9948131569459394 -0.994813156943873 0.978
-0.977 0.9821043732720062 -0.9948026162887035 -0.9948026162891421 0.977
-0.976 0.9811095759394054 -0.9947920435571244 -0.9947920435548567 0.976
-0.975 0.9801147891956329 -0.9947814386124242 -0.9947814386110523 0.975
-0.974 0.9791200130729634 -0.9947708013269273 -0.9947708013271077 0.974
-0.973 0.9781252476038025 -0.9947601315729581 -0.9947601315717407 0.973
-0.972 0.9771304928206876 -0.9947494292117386 -0.9947494292130036 0.972
-0.971 0.9761357487562885 -0.9947386941155932 -0.9947386941182801 0.971
-0.97 0.9751410154434075 -0.9947279261512952 -0.9947279261542805 0.97
-0.969 0.974146292914981 -0.9947171251856178 -0.9947171251870378 0.969
-0.968 0.9731515812040794 -0.9947062910853343 -0.9947062910819038 0.968
-0.967 0.9721568803439082 -0.9946954237005644 -0.9946954237035447 0.967
-0.966 0.9711621903678087 -0.9946845229147349 -0.9946845229159368 0.966
-0.965 0.9701675113092584 -0.9946735885835166 -0.9946735885823627 0.965
-0.964 0.9691728432018718 -0.9946626205625807 -0.9946626205654069 0.964
-0.963 0.9681781860794013 -0.9946516187298026 -0.9946516187269513 0.963
-0.962 0.967183539975738 -0.994640582929751 -0.9946405829281709 0.962
-0.961 0.9661889049249116 -0.9946295130291992 -0.9946295130295303 0.961
-0.96 0.9651942809610923 -0.9946184088893694 -0.9946184088907778 0.96
-0.959 0.9641996681185905 -0.9946072703770347 -0.9946072703709425 0.959
-0.958 0.963205066431858 -0.9945960973256617 -0.9945960973283291 0.958
-0.957 0.9622104759354888 -0.9945848896242281 -0.9945848896205136 0.957
-0.956 0.9612158966642198 -0.9945736471062004 -0.9945736471043384 0.956
-0.955 0.960221328652931 -0.9945623696328009 -0.9945623696359089 0.955
-0.954 0.9592267719366468 -0.9945510570708026 -0.994551057070588 0.954
-0.953 0.9582322265505372 -0.9945397092592233 -0.9945397092629912 0.953
-0.952 0.957237692529917 -0.9945283260648362 -0.9945283260669833 0.952
-0.951 0.9562431699102483 -0.9945169073377612 -0.9945169073356723 0.951
-0.95 0.95524865872714 -0.9945054529281182 -0.9945054529214059 0.95
-0.949 0.9542541590163492 -0.994493962680476 -0.9944939626757663 0.949
-0.948 0.9532596708137819 -0.9944824364505055 -0.9944824364495648 0.948
-0.947 0.9522651941554936 -0.9944708740938778 -0.9944708740928382 0.947
-0.946 0.9512707290776901 -0.9944592754607128 -0.994459275454843 0.946
-0.945 0.9502762756167282 -0.9944476403789259 -0.9944476403840515 0.945
-0.944 0.9492818338091169 -0.9944359687263925 -0.9944359687281459 0.944
-0.943 0.948287403691518 -0.9944242603310282 -0.9944242603340137 0.943
-0.942 0.9472929853007463 -0.9944125150485038 -0.9944125150477431 0.942
-0.941 0.9462985786737713 -0.994400732712286 -0.9944007327146182 0.941
-0.94 0.9453041838477179 -0.9943889131835969 -0.9943889131791123 0.94
-0.9390000000000001 0.9443098008598662 -0.9943770562848008 -0.9943770562848854 0.9390000000000001
-0.938 0.9433154297476534 -0.9943651618771198 -0.9943651618747767 0.938
